hubCol: .word 32, 23, 0
.byte 
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,5,2,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,3,
2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,3,
3,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,26,11,11,19,3,
3,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,3,
3,20,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,5,5,5,5,5,5,5,5,5,5,5,5,18,3,3,
3,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,3,3,
3,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,3,3,3,
3,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,3,3,3,3,16,5,5,5,5,5,19,3,3,3,
3,3,16,5,5,5,5,5,5,11,11,11,5,5,5,5,5,19,3,3,3,3,20,5,5,5,5,5,19,3,3,3,
3,3,20,5,5,5,5,5,5,5,5,5,5,5,11,11,11,19,3,3,3,3,20,5,5,5,5,5,19,3,3,3,
3,3,20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,3,3,3,3,3,3,24,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,16,5,5,5,5,5,5,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,16,5,5,5,5,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,


stage1C: .word 17, 23, 0
.byte 
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,
2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,
2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,
2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,
2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,
2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,
2,2,22,15,15,3,16,11,11,11,18,15,22,25,22,2,2,
23,23,2,5,5,2,23,5,5,5,2,5,2,5,2,23,23,
9,5,23,5,5,23,5,5,5,5,2,5,23,5,23,5,10,
9,5,5,5,5,5,5,5,5,17,23,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,5,5,5,5,17,17,5,5,5,5,5,5,17,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,17,5,5,5,5,5,5,17,17,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
3,14,5,5,5,5,5,13,3,14,5,5,5,5,5,13,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,


stage2C: .word 64, 15, 0
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,17,17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,24,16,5,5,5,10,
9,5,5,5,21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,3,3,20,5,21,5,10,
3,16,5,5,19,3,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,3,3,3,3,3,3,3,3,3,14,5,5,5,5,5,5,5,5,5,5,5,5,5,18,3,3,3,20,5,19,3,3,
3,20,5,5,19,3,3,16,5,5,5,5,5,5,5,5,5,5,5,5,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


stage3C: .word 17, 35, 0
.byte 
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,11,11,17,25,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,15,17,11,11,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,11,11,17,15,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,15,17,11,11,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,11,11,17,15,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,
0,2,2,2,2,2,15,17,11,11,5,5,2,2,2,2,2,
