playerStarCol: .word 16, 16
.byte 0,0,63,63,63,63,0,0,0,0,63,63,63,63,0,0,
0,0,63,63,63,63,0,0,0,0,63,63,63,63,0,0,
63,63,63,63,63,63,0,0,0,0,63,63,63,63,63,63,
63,63,63,63,63,63,0,0,0,0,63,63,63,63,63,63,
63,63,63,63,0,0,63,63,63,63,0,0,63,63,63,63,
63,63,63,63,0,0,63,63,63,63,0,0,63,63,63,63,
0,0,0,0,63,63,63,63,63,63,63,63,0,0,0,0,
0,0,0,0,63,63,63,63,63,63,63,63,0,0,0,0,
0,0,0,0,63,63,63,63,63,63,63,63,0,0,0,0,
0,0,0,0,63,63,63,63,63,63,63,63,0,0,0,0,
63,63,63,63,0,0,63,63,63,63,0,0,63,63,63,63,
63,63,63,63,0,0,63,63,63,63,0,0,63,63,63,63,
63,63,63,63,63,63,0,0,0,0,63,63,63,63,63,63,
63,63,63,63,63,63,0,0,0,0,63,63,63,63,63,63,
0,0,63,63,63,63,0,0,0,0,63,63,63,63,0,0,
0,0,63,63,63,63,0,0,0,0,63,63,63,63,0,0,


