playerFireCol: .word 16, 16
.byte 0,0,23,23,23,23,0,0,0,0,23,23,23,23,0,0,
0,0,23,23,23,23,0,0,0,0,23,23,23,23,0,0,
23,23,23,23,23,23,0,0,0,0,23,23,23,23,23,23,
23,23,23,23,23,23,0,0,0,0,23,23,23,23,23,23,
23,23,23,23,0,0,23,23,23,23,0,0,23,23,23,23,
23,23,23,23,0,0,23,23,23,23,0,0,23,23,23,23,
0,0,0,0,23,23,23,23,23,23,23,23,0,0,0,0,
0,0,0,0,23,23,23,23,23,23,23,23,0,0,0,0,
0,0,0,0,23,23,23,23,23,23,23,23,0,0,0,0,
0,0,0,0,23,23,23,23,23,23,23,23,0,0,0,0,
23,23,23,23,0,0,23,23,23,23,0,0,23,23,23,23,
23,23,23,23,0,0,23,23,23,23,0,0,23,23,23,23,
23,23,23,23,23,23,0,0,0,0,23,23,23,23,23,23,
23,23,23,23,23,23,0,0,0,0,23,23,23,23,23,23,
0,0,23,23,23,23,0,0,0,0,23,23,23,23,0,0,
0,0,23,23,23,23,0,0,0,0,23,23,23,23,0,0,


