plataforma3: .word 16, 16
.half 0, 0
.byte 184,64,64,64,64,64,64,64,64,64,64,64,64,64,64,184,
64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,64,
64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,64,
64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,64,
64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,64,
64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,64,
64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,64,
184,64,64,64,64,64,64,64,64,64,64,64,64,64,64,184,
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,
184,184,112,184,184,184,184,184,184,184,184,184,184,184,184,184,
184,184,184,112,184,184,184,184,184,184,184,112,184,112,184,184,
184,184,184,184,184,184,184,184,184,112,184,112,112,184,184,184,
184,184,184,184,184,184,184,184,184,184,112,112,184,184,184,184,
184,184,184,184,184,184,184,184,184,184,184,112,184,184,184,184,
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,


