stage3: .word 17, 35, 0
.byte 
5,6,6,7,127,63,64,64,64,64,64,64,65,66,8,9,6,
5,7,9,6,127,66,68,68,68,68,68,68,127,66,6,8,6,
5,6,6,7,127,66,68,68,68,68,68,68,127,66,7,6,9,
5,7,6,6,127,66,68,68,68,68,68,43,127,66,6,6,6,
5,9,6,8,127,66,68,68,68,68,68,48,127,66,6,8,7,
5,6,7,9,127,66,68,68,102,102,78,64,65,66,9,6,6,
5,8,6,13,127,66,68,68,68,68,68,68,127,66,6,7,6,
5,14,13,16,127,66,68,68,68,68,68,68,127,66,8,6,13,
5,16,16,16,127,63,64,83,102,102,68,68,127,66,14,13,16,
5,16,16,16,127,66,68,68,68,68,68,68,127,66,16,16,16,
5,16,16,16,127,66,68,68,68,68,68,68,127,66,16,16,16,
5,20,16,16,127,66,68,68,102,102,78,64,65,66,16,16,16,
5,0,20,19,127,66,68,68,68,68,68,68,127,66,20,16,16,
5,0,0,71,127,66,68,68,68,68,68,68,127,66,0,20,19,
5,0,0,75,127,63,64,83,102,102,68,68,127,66,0,0,0,
5,64,87,79,127,66,68,68,68,68,68,68,127,66,0,71,0,
5,41,75,39,127,66,68,68,68,68,68,68,127,66,0,75,0,
5,42,75,46,127,66,68,68,102,102,78,64,65,63,64,81,39,
5,42,79,64,65,66,68,68,68,68,68,68,127,66,41,39,42,
5,42,42,51,127,66,68,68,68,68,68,68,127,66,47,46,47,
5,47,42,42,127,63,64,83,102,102,68,68,127,66,48,48,48,
5,48,47,42,127,66,68,68,68,68,68,68,127,66,48,50,51,
5,48,50,42,127,66,68,68,68,68,68,68,127,66,50,42,42,
5,50,42,42,127,66,68,68,102,102,78,64,65,66,42,42,42,
5,42,46,47,127,66,68,68,68,68,68,68,127,66,46,47,42,
5,46,48,48,127,66,68,68,68,68,68,68,127,66,48,50,42,
5,51,50,51,127,63,64,83,102,102,68,68,127,66,50,42,42,
5,42,42,42,127,66,68,68,68,68,68,68,127,66,42,42,42,
5,54,54,54,127,66,68,68,102,102,68,68,127,63,87,54,54,
5,33,33,97,65,66,68,68,68,68,68,68,127,66,75,33,33,
5,34,97,81,127,66,68,102,102,102,102,68,127,66,75,87,34,
5,34,75,98,127,66,68,68,68,68,68,68,127,98,87,75,34,
5,93,75,97,93,63,64,64,64,64,64,64,65,66,75,79,87,
5,64,93,75,127,66,68,68,68,68,68,68,127,66,75,98,93,
5,93,97,81,127,66,68,68,68,68,68,68,127,66,79,87,98,


