kirbyIceBase: .word 16, 16
.byte 199,199,199,199,199,199,129,129,129,129,129,199,199,199,199,199,
199,199,199,199,129,129,235,255,255,255,235,129,129,199,199,199,
199,199,199,129,235,255,255,255,255,255,255,255,235,129,199,199,
199,199,129,235,255,255,255,255,255,255,255,255,255,129,199,199,
199,199,129,255,255,255,255,255,255,255,255,255,255,235,129,199,
199,129,255,255,255,255,255,255,255,129,255,129,255,235,129,199,
129,235,255,255,255,255,255,255,255,129,255,129,255,255,129,199,
129,255,255,255,255,255,255,255,255,129,255,129,255,255,255,129,
129,255,255,255,255,255,235,235,255,255,255,255,255,235,235,129,
129,235,255,255,235,255,255,255,255,255,255,255,255,255,235,129,
199,129,235,255,129,255,255,255,255,255,129,255,255,255,235,129,
199,199,129,129,235,255,255,255,255,255,255,255,255,235,129,199,
199,199,199,129,129,235,235,255,255,255,255,255,235,129,199,199,
199,199,129,235,235,129,129,129,129,129,129,129,129,235,129,199,
199,129,235,235,235,235,235,129,129,129,129,235,235,235,235,129,
199,199,129,129,129,129,129,199,199,199,129,129,129,129,129,199,


