stageTile62: .word 16, 16
.byte 3,103,183,103,183,183,183,183,183,183,183,183,183,183,183,183,
3,103,183,103,183,183,183,183,183,183,183,183,183,183,183,183,
3,103,183,183,183,183,183,183,183,183,183,183,183,183,183,183,
3,103,103,183,103,183,183,183,183,183,183,183,183,183,183,183,
3,103,103,183,103,183,183,183,183,183,183,183,183,183,183,183,
3,103,103,183,183,103,183,183,183,183,183,183,183,183,183,183,
3,103,183,103,183,103,183,183,183,183,183,183,183,183,183,183,
3,103,183,103,183,183,183,183,183,183,183,183,183,183,183,183,
3,103,183,103,183,183,183,183,183,183,183,183,183,183,183,183,
3,103,183,103,183,183,183,183,183,183,183,183,183,183,183,183,
3,103,183,183,183,183,183,183,183,183,183,183,183,183,183,183,
3,103,103,183,103,183,183,183,183,183,183,183,183,183,183,183,
3,103,103,183,103,183,183,183,183,183,183,183,183,183,183,183,
3,103,103,183,183,103,183,183,183,183,183,183,183,183,183,183,
3,103,183,103,183,103,183,183,183,183,183,183,183,183,183,183,
3,103,183,103,183,183,183,183,183,183,183,183,183,183,183,183,


